0.635173698	0.225729571
0.362503815	0.325553689
0.452342045	0.310625789
0.371725327	0.363650727
0.31666126	0.32983409
0.821324652	0.301584764
0.678303668	0.121675336
0.618783864	0.042471488
0.498408041	0.284976873
0.690380716	0.146296201
0.452473675	0.145883482
0.75581193	0.265452341
0.434756947	0.204307928
0.473033747	0.208989856
0.52355957	0.182677069
0.288613975	0.173932514
0.33939058	0.212327578
0.422896095	0.183149998
0.339965941	0.276325235
0.575913565	0.152244852
0.899752676	0.549850511
0.723436698	0.247905722
0.626108725	0.270534552
0.655781071	0.273822214
0.570198368	0.16334539
0.830977144	0.300831848
0.572665326	0.14278149
0.60379657	0.236770894
0.69727904	0.275812529
0.97532339	0.593454169
0.853359958	0.338175215
0.574457676	0.130704717
0.589824079	0.13196859
0.623849541	0.16117135
0.509801107	0.06941347
0.754768378	0.226302922
0.653991724	0.27505662
0.509552664	0.290819264
0.548608264	0.332630506
0.485576947	0.306360992
0.882828029	0.476235078
0.993335086	0.744988322
0.59153872	0.304376152
0.590115601	0.316807942
0.547193322	0.338123825
0.37003513	0.165070746
0.480657012	0.170554343
0.56346692	0.231643868
0.497719808	0.108991643
0.431639988	0.125812834
0.891044144	0.442295947
0.991488225	0.720938856
0.811967415	0.423279636
0.98108138	0.912182015
0.939371647	0.631518837
0.761967787	0.188104179
0.737060324	0.232540277
0.878644927	0.498133313
0.557576479	0.083998046
0.900109388	0.679818129
0.43655301	0.229589975
0.410010061	0.245182316
0.379714368	0.334440677
0.313769474	0.281178458
0.339070017	0.186415757
0.493094511	0.082676344
0.603710682	0.120530564
0.712770782	0.175516138
0.47598873	0.195275105
0.936947661	0.740264748
0.531049465	0.310301972
0.490271896	0.224106371
0.548119687	0.09767046
0.936990635	0.689703321
0.602124624	0.237491974
0.551696546	0.226768414
0.402752735	0.16951649
0.247698045	0.226017439
0.299302981	0.217629611
0.397913458	0.252113357
0.914670826	0.751493229
0.541093486	0.198116069
0.944188557	0.666368987
0.937595588	0.67969541
0.927316738	0.693873277
0.897253604	0.502201801
0.476346126	0.332787143
0.611146633	0.28690366
0.847217058	0.47359466
0.962707866	0.725656417
0.49455498	0.129992187
0.434799386	0.188922544
0.444983949	0.218310844
0.425050573	0.105341964
0.271316479	0.273029394
0.5486589	0.158088418
0.940973029	0.64432375
0.492757913	0.265784549
0.513022897	0.221841851
0.679551361	0.460819458
0.848743631	0.436553929
0.597173001	0.196209021
0.507732419	0.264846231
0.563137002	0.500803044
0.781881161	0.326897514
0.663609872	0.353540688
0.446265829	0.20179475
0.891091663	0.627353337
0.645201666	0.28374835
0.957289542	0.721036962
0.944968049	0.620845928
0.478843027	0.220035605
0.984925856	0.712159749
0.678572028	0.544372004
0.984662817	0.993642252
0.589813217	0.332008782
0.581377364	0.118798251
0.584063433	0.233474432
0.517105129	0.254937801
0.449497784	0.003316097
0.397194271	0.200133828
0.295837209	0.207040731
0.296847092	0.285724157
0.371482998	0.316775806
0.392264723	0.15789366
0.964623029	0.579424699
0.489724825	0.336659376
0.950671439	0.721585652
0.936635349	0.676531724
0.904683801	0.558553711
0.722264224	0.332292209
0.931685315	0.463080273
0.987422998	0.681275537
0.989338045	0.702137013
0.990502292	0.857701018
0.399199089	0.208896955
0.37427582	0.242622711
0.427149938	0.255901617
0.451204368	0.2188694
0.462837867	0.137947714
0.799131682	0.342050453
0.982338261	0.720823012
0.945919023	0.616968068
0.411085842	0.192728077
0.93543804	0.670445489
0.921698429	0.687563563
0.639300833	0.320964711
0.583464681	0.482732751
0.498609542	0.217851898
0.352661131	0.287394156
0.421336267	0.095489954
0.440270151	0.245161349
0.445178446	0.215506046
0.332688538	0.246187103
0.37323517	0.05857105
0.719348433	0.261030485
0.645283004	0.302582811
0.844728531	0.465731719
0.732504409	0.433960708
0.538672239	0.351420958
0.786478368	0.276072652
0.969927889	0.74663162
0.998168829	0.688088152
0.784317228	0.381318069
0.752205555	0.604943502
0.789619356	0.476990344
0.527465578	0.194352716
0.834058246	0.552396343
0.870946994	0.306914279
0.45860881	0.163643613
0.682945886	0.251663773
0.601524024	0.293830554
0.986118311	0.686077824
0.484785363	0.466319671
0.708316849	0.552125941
0.801865392	0.254379715
0.657975268	0.145722035
0.524732317	0.276466684
0.57221491	0.25815497
0.439542083	0.078724124
0.328819669	0.255280776
0.300039754	0.243517151
0.401639971	0.329722761
0.358317208	0.252927021
0.426889793	0.194692369
0.677281331	0.193225121
0.864209816	0.549075137
0.756139706	0.226345247
0.61966313	0.164068675
0.669862284	0.210377048
0.904679599	0.462098205
0.73226572	0.180679918
0.779118862	0.201085847
0.469660588	0.11052229
0.837031976	0.375739312
0.555074017	0.105419412
0.419544611	0.21731483
0.35985305	0.163699171
0.404778652	0.201385913
0.422699441	0.3316018
0.922255887	0.484298914
0.592466296	0.153711897
0.624819865	0.127358166
0.581497729	0.10654699
0.874036921	0.50369666
0.711596509	0.151920261
0.878568249	0.44849243
0.891403823	0.437484403
0.691332246	0.259775713
0.627961435	0.121580791
0.365343373	0.184013172
0.417095769	0.132222934
0.424224087	0.138046243
0.395972752	0.163771232
0.505646592	0.159717639
0.873201175	0.414988562
0.654742254	0.178322535
0.44513906	0.166250231
0.547407025	0.429911791
0.539419656	0.398522672
0.862840889	0.340252892
0.923048632	0.640064488
0.944429377	0.621255414
0.916118655	0.811098214
0.836461173	0.379854157
0.850582959	0.365854927
0.863068141	0.453913207
0.544549043	0.174902242
0.612711585	0.26055147
0.576790569	0.065536025
0.958826271	0.7205994
0.674760084	0.159577265
0.918660806	0.687655933
0.977854538	0.689013259
0.974281656	0.681688487
0.650389433	0.231793607
0.462298943	0.124786665
0.620833032	0.106961389
0.599955547	0.046027366
0.279892907	0.185380475
0.412327087	0.303989239
0.545623167	0.166359861
0.418474193	0.137220336
0.488280001	0.120923711
0.496226514	0.047954651
0.613764415	0.107265288
0.682347299	0.088495955
0.848232501	0.341089885
0.667998802	0.143554154
0.568386821	0.237206418
0.902018333	0.551083881
0.726046977	0.141890545
0.716690873	0.269009537
0.599572965	0.243002994
0.5878964	0.255863081
0.290587023	0.364986817
0.420736896	0.19890058
0.405061229	0.232531707
0.51921698	0.079449363
0.488261127	0.119236408
0.945201464	0.610953774
0.698936381	0.096617009
0.952033355	0.708358732
0.725272894	0.506408438
0.961665632	0.687537828
0.963187399	0.780053809
0.590819039	0.208913613
0.999770159	0.718549595
0.980785291	0.712177024
0.616679241	0.150362966
0.636164516	0.08437001
0.403133883	0.112664949
0.401896231	0.212980919
0.513046812	0.083007234
0.418393708	0.081159031
0.73808414	0.35167233
0.658043836	0.226272056
0.647478076	0.198370323
0.507566197	0.388427424
0.606416478	0.271807277
0.654121457	0.259372489
0.909933251	0.621466967
0.558327077	0.312970662
0.92242409	0.672807174
0.7419533	0.458604696
0.776482812	0.279801344
0.761515054	0.087577509
0.849250867	0.261573505
0.759377307	0.296355948
0.64775711	0.086080555
0.907925028	0.598213012
0.991488225	0.720938856
0.562846501	0.398508669
0.963052605	0.810654594
0.7431448	0.469278015
0.555221781	0.129606271
0.509781702	0.241561253
0.448375146	0.249729018
